geometry,area_m2,count,label,mean_elev,mean_ndvi
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.26906168889336, -9.861840757086291], [-55.26007853605216, -9.861840757086291], [-55.26007853605216, -9.852857604245095], [-55.26906168889336, -9.852857604245095], [-55.26906168889336, -9.861840757086291]]]}",983035.5685271862,1,1,306.95669291338584,0.23080759849337007
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.26007853605216, -9.673194547421183], [-55.251095383210966, -9.673194547421183], [-55.251095383210966, -9.664211394579986], [-55.24211223036977, -9.664211394579986], [-55.24211223036977, -9.65522824173879], [-55.251095383210966, -9.65522824173879], [-55.251095383210966, -9.646245088897594], [-55.26007853605216, -9.646245088897594], [-55.26007853605216, -9.637261936056412], [-55.28702799457575, -9.637261936056412], [-55.28702799457575, -9.646245088897594], [-55.29601114741695, -9.646245088897594], [-55.29601114741695, -9.637261936056412], [-55.304994300258144, -9.637261936056412], [-55.304994300258144, -9.646245088897594], [-55.31397745309933, -9.646245088897594], [-55.31397745309933, -9.664211394579986], [-55.32296060594052, -9.664211394579986], [-55.32296060594052, -9.673194547421183], [-55.304994300258144, -9.673194547421183], [-55.304994300258144, -9.664211394579986], [-55.26007853605216, -9.664211394579986], [-55.26007853605216, -9.673194547421183]]]}",21640147.60951326,22,1,336.8393430917529,0.28699529396238327
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.26007853605216, -9.834891298562702], [-55.251095383210966, -9.834891298562702], [-55.251095383210966, -9.807941840039113], [-55.26906168889336, -9.807941840039113], [-55.26906168889336, -9.81692499288031], [-55.26007853605216, -9.81692499288031], [-55.26007853605216, -9.834891298562702]]]}",3932583.708330719,4,1,276.7003929273085,0.33915715074179786
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.26007853605216, -9.942689132657044], [-55.251095383210966, -9.942689132657044], [-55.251095383210966, -9.933705979815848], [-55.26007853605216, -9.933705979815848], [-55.26007853605216, -9.942689132657044]]]}",982793.5604771012,1,1,306.14566929133855,0.5118261255724441
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.26007853605216, -10.005571202545404], [-55.251095383210966, -10.005571202545404], [-55.251095383210966, -9.996588049704208], [-55.26007853605216, -9.996588049704208], [-55.26007853605216, -10.005571202545404]]]}",982603.979078292,1,1,314.53937007874015,0.38570338418515443
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.251095383210966, -9.843874451403899], [-55.24211223036977, -9.843874451403899], [-55.24211223036977, -9.834891298562702], [-55.251095383210966, -9.834891298562702], [-55.251095383210966, -9.843874451403899]]]}",983089.082299572,1,1,284.28346456692907,0.3435878536078954
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.24211223036977, -9.906756521292259], [-55.233129077528574, -9.906756521292259], [-55.233129077528574, -9.897773368451062], [-55.24211223036977, -9.897773368451062], [-55.24211223036977, -9.906756521292259]]]}",982901.361226239,1,1,315.72834645669286,0.41099533238303076
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.251095383210966, -10.0145543553866], [-55.233129077528574, -10.0145543553866], [-55.233129077528574, -10.005571202545404], [-55.251095383210966, -10.005571202545404], [-55.251095383210966, -10.0145543553866]]]}",1965153.6097806522,2,1,298.8585461689587,0.2793002451847109
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.233129077528574, -9.646245088897594], [-55.22414592468738, -9.646245088897594], [-55.22414592468738, -9.637261936056412], [-55.233129077528574, -9.637261936056412], [-55.233129077528574, -9.646245088897594]]]}",983671.3528077682,1,1,329.736220472441,0.3722462344469959
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.233129077528574, -9.861840757086291], [-55.22414592468738, -9.861840757086291], [-55.22414592468738, -9.852857604245095], [-55.233129077528574, -9.852857604245095], [-55.233129077528574, -9.861840757086291]]]}",983035.56852785,1,1,302.14173228346453,0.4313501189991821
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.24211223036977, -9.888790215609866], [-55.22414592468738, -9.888790215609866], [-55.22414592468738, -9.87980706276867], [-55.24211223036977, -9.87980706276867], [-55.24211223036977, -9.888790215609866]]]}",1965910.2442842084,2,1,320.2534381139489,0.3607242576799098
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.251095383210966, -9.924722826974651], [-55.22414592468738, -9.924722826974651], [-55.22414592468738, -9.915739674133455], [-55.251095383210966, -9.915739674133455], [-55.251095383210966, -9.924722826974651]]]}",2948542.5715337433,3,1,316.32460732984293,0.3851561330507137
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.22414592468738, -9.95167228549824], [-55.206179619004985, -9.95167228549824], [-55.206179619004985, -9.942689132657044], [-55.19719646616379, -9.942689132657044], [-55.19719646616379, -9.897773368451062], [-55.206179619004985, -9.897773368451062], [-55.206179619004985, -9.888790215609866], [-55.21516277184618, -9.888790215609866], [-55.21516277184618, -9.915739674133455], [-55.206179619004985, -9.915739674133455], [-55.206179619004985, -9.924722826974651], [-55.21516277184618, -9.924722826974651], [-55.21516277184618, -9.933705979815848], [-55.233129077528574, -9.933705979815848], [-55.233129077528574, -9.942689132657044], [-55.22414592468738, -9.942689132657044], [-55.22414592468738, -9.95167228549824]]]}",13759675.834692787,14,1,309.29722144260455,0.3196862478726381
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.206179619004985, -9.664211394579986], [-55.19719646616379, -9.664211394579986], [-55.19719646616379, -9.646245088897594], [-55.206179619004985, -9.646245088897594], [-55.206179619004985, -9.619295630374019], [-55.233129077528574, -9.619295630374019], [-55.233129077528574, -9.628278783215215], [-55.22414592468738, -9.628278783215215], [-55.22414592468738, -9.637261936056412], [-55.21516277184618, -9.637261936056412], [-55.21516277184618, -9.65522824173879], [-55.206179619004985, -9.65522824173879], [-55.206179619004985, -9.664211394579986]]]}",8853095.916389598,9,1,328.4967291757524,0.3480787336195963
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.206179619004985, -9.807941840039113], [-55.19719646616379, -9.807941840039113], [-55.19719646616379, -9.78997553435672], [-55.22414592468738, -9.78997553435672], [-55.22414592468738, -9.798958687197917], [-55.206179619004985, -9.798958687197917], [-55.206179619004985, -9.807941840039113]]]}",3932824.416225003,4,1,280.2747791952895,0.27412913831316565
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.206179619004985, -9.861840757086291], [-55.19719646616379, -9.861840757086291], [-55.19719646616379, -9.852857604245095], [-55.206179619004985, -9.852857604245095], [-55.206179619004985, -9.861840757086291]]]}",983035.5685269032,1,1,302.3858267716535,0.3435991509112947
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.206179619004985, -10.0145543553866], [-55.19719646616379, -10.0145543553866], [-55.19719646616379, -9.996588049704208], [-55.206179619004985, -9.996588049704208], [-55.206179619004985, -10.0145543553866]]]}",1965180.7784774688,2,1,290.72047244094495,0.2252066140981443
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.21516277184618, -9.843874451403899], [-55.188213313322606, -9.843874451403899], [-55.188213313322606, -9.834891298562702], [-55.206179619004985, -9.834891298562702], [-55.206179619004985, -9.807941840039113], [-55.21516277184618, -9.807941840039113], [-55.21516277184618, -9.81692499288031], [-55.233129077528574, -9.81692499288031], [-55.233129077528574, -9.834891298562702], [-55.22414592468738, -9.834891298562702], [-55.22414592468738, -9.825908145721506], [-55.21516277184618, -9.825908145721506], [-55.21516277184618, -9.843874451403899]]]}",8848121.529893706,9,1,289.5187772925765,0.4085099508226661
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.19719646616379, -9.646245088897594], [-55.17923016048141, -9.646245088897594], [-55.17923016048141, -9.628278783215215], [-55.188213313322606, -9.628278783215215], [-55.188213313322606, -9.637261936056412], [-55.19719646616379, -9.637261936056412], [-55.19719646616379, -9.646245088897594]]]}",2951052.985738279,3,1,317.46325459317586,0.28580296588097115
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.188213313322606, -9.915739674133455], [-55.17923016048141, -9.915739674133455], [-55.17923016048141, -9.897773368451062], [-55.188213313322606, -9.897773368451062], [-55.188213313322606, -9.915739674133455]]]}",1965775.8085051898,2,1,319.06102362204723,0.2862245883004107
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.188213313322606, -9.942689132657044], [-55.17923016048141, -9.942689132657044], [-55.17923016048141, -9.924722826974651], [-55.188213313322606, -9.924722826974651], [-55.188213313322606, -9.942689132657044]]]}",1965614.1073809275,2,1,308.0925196850394,0.2539726188316882
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.188213313322606, -9.97862174402183], [-55.17923016048141, -9.97862174402183], [-55.17923016048141, -9.969638591180633], [-55.170247007640214, -9.969638591180633], [-55.170247007640214, -9.960655438339437], [-55.19719646616379, -9.960655438339437], [-55.19719646616379, -9.969638591180633], [-55.188213313322606, -9.969638591180633], [-55.188213313322606, -9.97862174402183]]]}",3930770.243281682,4,1,283.9842983316978,0.29919363287632084
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.17923016048141, -9.807941840039113], [-55.170247007640214, -9.807941840039113], [-55.170247007640214, -9.798958687197917], [-55.17923016048141, -9.798958687197917], [-55.17923016048141, -9.807941840039113]]]}",983195.8198460811,1,1,292.1141732283465,0.4086595656162105
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.17923016048141, -9.897773368451062], [-55.170247007640214, -9.897773368451062], [-55.170247007640214, -9.87980706276867], [-55.17923016048141, -9.87980706276867], [-55.17923016048141, -9.897773368451062]]]}",1965883.3676483955,2,1,327.06102362204723,0.5316997314567825
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.17923016048141, -9.924722826974651], [-55.170247007640214, -9.924722826974651], [-55.170247007640214, -9.915739674133455], [-55.17923016048141, -9.915739674133455], [-55.17923016048141, -9.924722826974651]]]}",982847.5091722279,1,1,307.71259842519686,0.3891189222875978
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.17923016048141, -9.996588049704208], [-55.170247007640214, -9.996588049704208], [-55.170247007640214, -9.987604896863012], [-55.17923016048141, -9.987604896863012], [-55.17923016048141, -9.996588049704208]]]}",982631.1346030285,1,1,280.21259842519686,0.2811762306748123
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.17923016048141, -9.610312477532823], [-55.16126385479902, -9.610312477532823], [-55.16126385479902, -9.601329324691626], [-55.17923016048141, -9.601329324691626], [-55.17923016048141, -9.610312477532823]]]}",1967551.9370797232,2,1,314.18074656188605,0.3806685488868356
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.170247007640214, -9.81692499288031], [-55.16126385479902, -9.81692499288031], [-55.16126385479902, -9.807941840039113], [-55.170247007640214, -9.807941840039113], [-55.170247007640214, -9.81692499288031]]]}",983169.1717102686,1,1,303.9251968503937,0.34361550588264606
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.16126385479902, -9.825908145721506], [-55.15228070195782, -9.825908145721506], [-55.15228070195782, -9.81692499288031], [-55.16126385479902, -9.81692499288031], [-55.16126385479902, -9.825908145721506]]]}",983142.4994070241,1,1,312.1023622047244,0.40564392673227584
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.16126385479902, -9.861840757086291], [-55.15228070195782, -9.861840757086291], [-55.15228070195782, -9.852857604245095], [-55.16126385479902, -9.852857604245095], [-55.16126385479902, -9.861840757086291]]]}",983035.5685272956,1,1,335.8858267716535,0.4463472648010886
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.16126385479902, -9.987604896863012], [-55.15228070195782, -9.987604896863012], [-55.15228070195782, -9.97862174402183], [-55.143297549116625, -9.97862174402183], [-55.143297549116625, -9.969638591180633], [-55.12533124343423, -9.969638591180633], [-55.12533124343423, -9.960655438339437], [-55.143297549116625, -9.960655438339437], [-55.143297549116625, -9.95167228549824], [-55.13431439627543, -9.95167228549824], [-55.13431439627543, -9.942689132657044], [-55.15228070195782, -9.942689132657044], [-55.15228070195782, -9.95167228549824], [-55.16126385479902, -9.95167228549824], [-55.16126385479902, -9.960655438339437], [-55.15228070195782, -9.960655438339437], [-55.15228070195782, -9.969638591180633], [-55.16126385479902, -9.969638591180633], [-55.16126385479902, -9.987604896863012]]]}",9827165.419480786,10,1,286.90369496855345,0.2924105678137479
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.16126385479902, -10.0145543553866], [-55.143297549116625, -10.0145543553866], [-55.143297549116625, -9.996588049704208], [-55.15228070195782, -9.996588049704208], [-55.15228070195782, -10.005571202545404], [-55.16126385479902, -10.005571202545404], [-55.16126385479902, -10.0145543553866]]]}",2947770.768461495,3,1,276.503937007874,0.29654931255708966
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -9.763026075833132], [-55.12533124343423, -9.763026075833132], [-55.12533124343423, -9.75404292299195], [-55.13431439627543, -9.75404292299195], [-55.13431439627543, -9.763026075833132]]]}",983328.6979764424,1,1,329.03937007874015,0.5561664178874455
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -9.870823909927473], [-55.12533124343423, -9.870823909927473], [-55.12533124343423, -9.861840757086291], [-55.13431439627543, -9.861840757086291], [-55.13431439627543, -9.870823909927473]]]}",983008.7753916649,1,1,300.4685039370079,0.33880163149776926
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -9.906756521292259], [-55.12533124343423, -9.906756521292259], [-55.12533124343423, -9.897773368451062], [-55.13431439627543, -9.897773368451062], [-55.13431439627543, -9.906756521292259]]]}",982901.3612265807,1,1,300.8464566929134,0.2727770310949214
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -9.987604896863012], [-55.116348090593036, -9.987604896863012], [-55.116348090593036, -9.969638591180633], [-55.12533124343423, -9.969638591180633], [-55.12533124343423, -9.97862174402183], [-55.13431439627543, -9.97862174402183], [-55.13431439627543, -9.987604896863012]]]}",2948015.062762391,3,1,275.2769028871391,0.27663933499629206
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.12533124343423, -10.0145543553866], [-55.116348090593036, -10.0145543553866], [-55.116348090593036, -9.996588049704208], [-55.12533124343423, -9.996588049704208], [-55.12533124343423, -10.0145543553866]]]}",1965180.7784782439,2,1,268.3917322834646,0.3482390297600775
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.116348090593036, -9.95167228549824], [-55.10736493775184, -9.95167228549824], [-55.10736493775184, -9.942689132657044], [-55.116348090593036, -9.942689132657044], [-55.116348090593036, -9.95167228549824]]]}",982766.5498909659,1,1,289.01181102362204,0.2550085248777175
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.116348090593036, -9.843874451403899], [-55.09838178491064, -9.843874451403899], [-55.09838178491064, -9.834891298562702], [-55.10736493775184, -9.834891298562702], [-55.10736493775184, -9.825908145721506], [-55.116348090593036, -9.825908145721506], [-55.116348090593036, -9.843874451403899]]]}",2949306.949080105,3,1,306.24901703800793,0.3989716066851966
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.10736493775184, -9.924722826974651], [-55.09838178491064, -9.924722826974651], [-55.09838178491064, -9.906756521292259], [-55.10736493775184, -9.906756521292259], [-55.10736493775184, -9.924722826974651]]]}",1965721.9564516929,2,1,280.04133858267716,0.27998150088717577
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.10736493775184, -9.969638591180633], [-55.09838178491064, -9.969638591180633], [-55.09838178491064, -9.960655438339437], [-55.10736493775184, -9.960655438339437], [-55.10736493775184, -9.969638591180633]]]}",982712.4562457977,1,1,263.87401574803147,0.31949326183733634
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.09838178491064, -10.0145543553866], [-55.08939863206945, -10.0145543553866], [-55.08939863206945, -10.005571202545404], [-55.09838178491064, -10.005571202545404], [-55.09838178491064, -10.0145543553866]]]}",982576.7993991559,1,1,255.26377952755905,0.3231555172882823
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.08939863206945, -9.547430407644448], [-55.08041547922825, -9.547430407644448], [-55.08041547922825, -9.538447254803252], [-55.08939863206945, -9.538447254803252], [-55.08939863206945, -9.547430407644448]]]}",983958.0997651537,1,1,445.22047244094483,0.448956966383365
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.09838178491064, -9.942689132657044], [-55.08041547922825, -9.942689132657044], [-55.08041547922825, -9.933705979815848], [-55.09838178491064, -9.933705979815848], [-55.09838178491064, -9.942689132657044]]]}",1965587.1319529994,2,1,273.0943025540275,0.3254701814802059
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.08939863206945, -9.987604896863012], [-55.08041547922825, -9.987604896863012], [-55.08041547922825, -9.97862174402183], [-55.08939863206945, -9.97862174402183], [-55.08939863206945, -9.987604896863012]]]}",982658.2659709561,1,1,279.1102362204725,0.37129302112444984
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.08041547922825, -9.843874451403899], [-55.07143232638707, -9.843874451403899], [-55.07143232638707, -9.834891298562702], [-55.08041547922825, -9.834891298562702], [-55.08041547922825, -9.843874451403899]]]}",983089.0822981365,1,1,275.4055118110236,0.44069042764215355
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.08041547922825, -9.933705979815848], [-55.07143232638707, -9.933705979815848], [-55.07143232638707, -9.924722826974651], [-55.08041547922825, -9.924722826974651], [-55.08041547922825, -9.933705979815848]]]}",982820.546903255,1,1,275.63385826771656,0.2512487207952725
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.07143232638707, -9.601329324691626], [-55.06244917354587, -9.601329324691626], [-55.06244917354587, -9.59234617185043], [-55.07143232638707, -9.59234617185043], [-55.07143232638707, -9.601329324691626]]]}",983802.0550906457,1,1,374.57086614173227,0.3116218096780211
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.08041547922825, -9.969638591180633], [-55.06244917354587, -9.969638591180633], [-55.06244917354587, -9.95167228549824], [-55.08041547922825, -9.95167228549824], [-55.08041547922825, -9.969638591180633]]]}",3930903.964771262,4,1,281.1011787819254,0.346441102987158
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.07143232638707, -9.906756521292259], [-55.053466020704676, -9.906756521292259], [-55.053466020704676, -9.897773368451062], [-55.06244917354587, -9.897773368451062], [-55.06244917354587, -9.888790215609866], [-55.07143232638707, -9.888790215609866], [-55.07143232638707, -9.906756521292259]]]}",2948744.0321190124,3,1,267.8715596330276,0.37223189465012707
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.02651656218109, -9.718110311627164], [-55.01753340933989, -9.718110311627164], [-55.01753340933989, -9.709127158785968], [-55.02651656218109, -9.709127158785968], [-55.02651656218109, -9.718110311627164]]]}",983460.9718140354,1,1,433.19291338582684,0.5741105366299734
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.02651656218109, -9.906756521292259], [-55.008550256498694, -9.906756521292259], [-55.008550256498694, -9.897773368451062], [-55.01753340933989, -9.897773368451062], [-55.01753340933989, -9.888790215609866], [-55.02651656218109, -9.888790215609866], [-55.02651656218109, -9.906756521292259]]]}",2948744.0321188904,3,1,277.69593709043255,0.3226834136703261
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.01753340933989, -9.97862174402183], [-55.008550256498694, -9.97862174402183], [-55.008550256498694, -9.969638591180633], [-55.01753340933989, -9.969638591180633], [-55.01753340933989, -9.97862174402183]]]}",982685.3731873222,1,1,262.7204724409449,0.28029427293698767
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.02651656218109, -9.59234617185043], [-54.9995671036575, -9.59234617185043], [-54.9995671036575, -9.583363019009234], [-55.02651656218109, -9.583363019009234], [-55.02651656218109, -9.59234617185043]]]}",2951484.413340042,3,1,371.14005235602093,0.29783076009496895
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.01753340933989, -9.87980706276867], [-54.9995671036575, -9.87980706276867], [-54.9995671036575, -9.870823909927473], [-55.01753340933989, -9.870823909927473], [-55.01753340933989, -9.87980706276867]]]}",1965963.9272095507,2,1,310.56188605108053,0.3271310645542727
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.008550256498694, -9.915739674133455], [-54.9995671036575, -9.915739674133455], [-54.9995671036575, -9.906756521292259], [-55.008550256498694, -9.906756521292259], [-55.008550256498694, -9.915739674133455]]]}",982874.4472801199,1,1,290.0314960629921,0.3365789078401764
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.008550256498694, -9.960655438339437], [-54.9995671036575, -9.960655438339437], [-54.9995671036575, -9.942689132657044], [-55.01753340933989, -9.942689132657044], [-55.01753340933989, -9.95167228549824], [-55.008550256498694, -9.95167228549824], [-55.008550256498694, -9.960655438339437]]]}",2948259.512262889,3,1,291.3085106382979,0.3169538556133776
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.008550256498694, -9.987604896863012], [-54.9995671036575, -9.987604896863012], [-54.9995671036575, -9.97862174402183], [-55.008550256498694, -9.97862174402183], [-55.008550256498694, -9.987604896863012]]]}",982658.2659713863,1,1,257.0984251968504,0.32263288873059
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.01753340933989, -10.0145543553866], [-54.9995671036575, -10.0145543553866], [-54.9995671036575, -9.996588049704208], [-55.02651656218109, -9.996588049704208], [-55.02651656218109, -10.005571202545404], [-55.01753340933989, -10.005571202545404], [-55.01753340933989, -10.0145543553866]]]}",4912926.052142717,5,1,264.575456053068,0.272395700879754
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -9.529464101962056], [-55.116348090593036, -9.529464101962056], [-55.116348090593036, -9.520480949120874], [-55.13431439627543, -9.520480949120874], [-55.13431439627543, -9.529464101962056]]]}",1968019.8534246003,2,1,403.721021611002,0.36544481441131926
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.08939863206945, -9.538447254803252], [-55.08041547922825, -9.538447254803252], [-55.08041547922825, -9.529464101962056], [-55.08939863206945, -9.529464101962056], [-55.08939863206945, -9.538447254803252]]]}",983984.0225580179,1,1,431.9409448818898,0.4188776541687673
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.03549971502228, -9.529464101962056], [-55.01753340933989, -9.529464101962056], [-55.01753340933989, -9.520480949120874], [-54.9995671036575, -9.520480949120874], [-54.9995671036575, -9.511497796279677], [-55.03549971502228, -9.511497796279677], [-55.03549971502228, -9.50251464343848], [-55.053466020704676, -9.50251464343848], [-55.053466020704676, -9.520480949120874], [-55.03549971502228, -9.520480949120874], [-55.03549971502228, -9.529464101962056]]]}",9840257.385499414,10,1,403.4242543171115,0.3070974888495457
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.188213313322606, -8.586233053636569], [-55.17923016048141, -8.586233053636569], [-55.17923016048141, -8.577249900795373], [-55.170247007640214, -8.577249900795373], [-55.170247007640214, -8.568266747954176], [-55.188213313322606, -8.568266747954176], [-55.188213313322606, -8.586233053636569]]]}",2959818.9028929966,3,1,291.58453473132374,0.4792326204907459
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.188213313322606, -8.676064582048518], [-55.17923016048141, -8.676064582048518], [-55.17923016048141, -8.667081429207322], [-55.188213313322606, -8.667081429207322], [-55.188213313322606, -8.676064582048518]]]}",986359.899501072,1,1,306.3503937007874,0.3852990289068281
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.17923016048141, -8.631148817842536], [-55.170247007640214, -8.631148817842536], [-55.170247007640214, -8.62216566500134], [-55.17923016048141, -8.62216566500134], [-55.17923016048141, -8.631148817842536]]]}",986477.5254203788,1,1,311.92519685039366,0.48927679038673333
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.15228070195782, -8.586233053636569], [-55.13431439627543, -8.586233053636569], [-55.13431439627543, -8.577249900795373], [-55.12533124343423, -8.577249900795373], [-55.12533124343423, -8.568266747954176], [-55.13431439627543, -8.568266747954176], [-55.13431439627543, -8.55928359511298], [-55.143297549116625, -8.55928359511298], [-55.143297549116625, -8.568266747954176], [-55.15228070195782, -8.568266747954176], [-55.15228070195782, -8.586233053636569]]]}",5919695.319719862,6,1,292.5150720838795,0.3133683333276547
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.15228070195782, -8.685047734889714], [-55.13431439627543, -8.685047734889714], [-55.13431439627543, -8.676064582048518], [-55.143297549116625, -8.676064582048518], [-55.143297549116625, -8.667081429207322], [-55.15228070195782, -8.667081429207322], [-55.15228070195782, -8.685047734889714]]]}",2959044.044423627,3,1,331.21231979030154,0.3720960668137897
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -8.55928359511298], [-55.12533124343423, -8.55928359511298], [-55.12533124343423, -8.550300442271784], [-55.10736493775184, -8.550300442271784], [-55.10736493775184, -8.541317289430587], [-55.143297549116625, -8.541317289430587], [-55.143297549116625, -8.550300442271784], [-55.13431439627543, -8.550300442271784], [-55.13431439627543, -8.55928359511298]]]}",4933313.127078294,5,1,282.68681318681325,0.3373215498131586
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -8.649115123524929], [-55.12533124343423, -8.649115123524929], [-55.12533124343423, -8.631148817842536], [-55.13431439627543, -8.631148817842536], [-55.13431439627543, -8.649115123524929]]]}",1972884.5965282375,2,1,306.0984251968504,0.3274716748780064
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.13431439627543, -8.62216566500134], [-55.116348090593036, -8.62216566500134], [-55.116348090593036, -8.613182512160144], [-55.10736493775184, -8.613182512160144], [-55.10736493775184, -8.604199359318962], [-55.116348090593036, -8.604199359318962], [-55.116348090593036, -8.595216206477765], [-55.12533124343423, -8.595216206477765], [-55.12533124343423, -8.604199359318962], [-55.13431439627543, -8.604199359318962], [-55.13431439627543, -8.62216566500134]]]}",5919134.446502389,6,1,293.93381389252954,0.31614018703893465
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.116348090593036, -8.631148817842536], [-55.09838178491064, -8.631148817842536], [-55.09838178491064, -8.62216566500134], [-55.08939863206945, -8.62216566500134], [-55.08939863206945, -8.613182512160144], [-55.10736493775184, -8.613182512160144], [-55.10736493775184, -8.62216566500134], [-55.116348090593036, -8.62216566500134], [-55.116348090593036, -8.631148817842536]]]}",3945957.0291709057,4,1,312.75221238938053,0.296112912634124
"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[-55.116348090593036, -8.649115123524929], [-55.09838178491064, -8.649115123524929], [-55.09838178491064, -8.640131970683733], [-55.116348090593036, -8.640131970683733], [-55.116348090593036, -8.649115123524929]]]}",1972861.1068964123,2,1,318.74656188605104,0.36818107581650616
